system:index,IDDIST,mean
20100224_00000000000000000007,170103,25.696378666184764
20100225_00000000000000000004,170201,22.17514224972598
20100225_00000000000000000005,170203,24.001850874310378
20100225_00000000000000000006,170204,23.0875028259161
20100225_00000000000000000009,170202,24.228925134142017
20100225_00000000000000000000,170302,24.103656896002118
20100225_00000000000000000008,170303,24.213302962237826
20100225_0000000000000000000a,170301,24.031098225783968
20100225_00000000000000000001,170101,24.522737542541478
20100225_00000000000000000002,170104,24.869139678589544
20100225_00000000000000000003,170102,24.577944395689364
20100225_00000000000000000007,170103,24.509574850769308
20100226_00000000000000000004,170201,22.28527817871653
20100226_00000000000000000005,170203,24.13969889482008
20100226_00000000000000000006,170204,23.39702703441104
20100226_00000000000000000009,170202,24.60691644505467
20100226_00000000000000000000,170302,24.895231501027983
20100226_00000000000000000008,170303,24.792284139802096
20100226_0000000000000000000a,170301,25.221874216911505
20100226_00000000000000000001,170101,24.922834715911502
20100226_00000000000000000002,170104,24.888761858901137
20100226_00000000000000000003,170102,24.344739843964156
20100226_00000000000000000007,170103,24.950737138429535
20100227_00000000000000000004,170201,21.914006378559364
20100227_00000000000000000005,170203,23.582024870829482
20100227_00000000000000000006,170204,22.637576838052613
20100227_00000000000000000009,170202,23.40875948839423
20100227_00000000000000000000,170302,24.27852600265271
20100227_00000000000000000008,170303,24.169387571510267
20100227_0000000000000000000a,170301,23.947682334216413
20100227_00000000000000000001,170101,23.862910777311434
20100227_00000000000000000002,170104,24.303244785288864
20100227_00000000000000000003,170102,23.823219843363596
20100227_00000000000000000007,170103,24.24338646569793
20100228_00000000000000000004,170201,22.417845222723958
20100228_00000000000000000005,170203,23.716679804811715
20100228_00000000000000000006,170204,22.692335166509807
20100228_00000000000000000009,170202,24.577571139933532
20100228_00000000000000000000,170302,24.583620758294774
20100228_00000000000000000008,170303,24.465207172789484
20100228_0000000000000000000a,170301,24.545957273403875
20100228_00000000000000000001,170101,24.483826781493644
20100228_00000000000000000002,170104,24.51436722097703
20100228_00000000000000000003,170102,24.103577268863507
20100228_00000000000000000007,170103,24.53353075716767
20100301_00000000000000000004,170201,20.617094896159895
20100301_00000000000000000005,170203,22.248149510261687
20100301_00000000000000000006,170204,22.128184932686313
20100301_00000000000000000009,170202,22.643287342292062
20100301_00000000000000000000,170302,23.637688504452463
20100301_00000000000000000008,170303,23.597131471953666
20100301_0000000000000000000a,170301,23.702368526658322
20100301_00000000000000000001,170101,23.22871931222697
20100301_00000000000000000002,170104,23.39218595184683
20100301_00000000000000000003,170102,23.506736500192535
20100301_00000000000000000007,170103,23.71282757957664
20100302_00000000000000000004,170201,22.00326944783171
20100302_00000000000000000005,170203,24.19672052251882
20100302_00000000000000000006,170204,23.520025001581818
20100302_00000000000000000009,170202,24.04254508453637
20100302_00000000000000000000,170302,25.010044965585887
20100302_00000000000000000008,170303,24.823840940694723
20100302_0000000000000000000a,170301,24.95323008503605
20100302_00000000000000000001,170101,24.959805702486047
20100302_00000000000000000002,170104,25.35554321105392
20100302_00000000000000000003,170102,25.252962492598357
20100302_00000000000000000007,170103,25.217727097955294
20100303_00000000000000000004,170201,23.33244366917417
20100303_00000000000000000005,170203,25.27671752241068
20100303_00000000000000000006,170204,24.500131680419795
20100303_00000000000000000009,170202,25.749387775257173
20100303_00000000000000000000,170302,25.310263242161906
20100303_00000000000000000008,170303,25.18313068697899
20100303_0000000000000000000a,170301,26.05387095004554
20100303_00000000000000000001,170101,25.93156850411209
20100303_00000000000000000002,170104,26.21485350187424
20100303_00000000000000000003,170102,26.110114411468608
20100303_00000000000000000007,170103,25.584729190919074
20100304_00000000000000000004,170201,23.041740679220613
20100304_00000000000000000005,170203,25.159502513731066
20100304_00000000000000000006,170204,24.114355999625772
20100304_00000000000000000009,170202,25.68639568035351
20100304_00000000000000000000,170302,26.266700908015906
20100304_00000000000000000008,170303,26.244165905634503
20100304_0000000000000000000a,170301,26.55220438495215
20100304_00000000000000000001,170101,26.172781954852212
20100304_00000000000000000002,170104,26.194118791230284
20100304_00000000000000000003,170102,25.418436433306574
20100304_00000000000000000007,170103,26.33454599836904
20100305_00000000000000000004,170201,22.253546081400657
20100305_00000000000000000005,170203,24.252490319749725
20100305_00000000000000000006,170204,23.746944440997442
20100305_00000000000000000009,170202,24.042425502185193
20100305_00000000000000000000,170302,24.811203144373025
20100305_00000000000000000008,170303,24.730554418622507
20100305_0000000000000000000a,170301,24.836724377650132
20100305_00000000000000000001,170101,24.320070208982962
20100305_00000000000000000002,170104,24.34816682554977
20100305_00000000000000000003,170102,24.16333373846644
20100305_00000000000000000007,170103,24.610937159787927
20100306_00000000000000000004,170201,23.286142628220773
20100306_00000000000000000005,170203,25.906098761897724
20100306_00000000000000000006,170204,25.451652669527608
20100306_00000000000000000009,170202,25.335184795954536
20100306_00000000000000000000,170302,25.604229348275314
20100306_00000000000000000008,170303,25.939375980987236
20100306_0000000000000000000a,170301,25.527295500485902
20100306_00000000000000000001,170101,26.024680133273154
20100306_00000000000000000002,170104,26.549322209264773
20100306_00000000000000000003,170102,26.25146296149889
20100306_00000000000000000007,170103,26.34012070342328
20100307_00000000000000000004,170201,24.34675175677952
20100307_00000000000000000005,170203,26.88334073216347
20100307_00000000000000000006,170204,26.377755360442396
20100307_00000000000000000009,170202,26.29270271607133
20100307_00000000000000000000,170302,26.028242763423364
20100307_00000000000000000008,170303,26.358970062959894
20100307_0000000000000000000a,170301,25.641609620885323
20100307_00000000000000000001,170101,26.740361560622848
20100307_00000000000000000002,170104,27.722673269760588
20100307_00000000000000000003,170102,27.91000038620488
20100307_00000000000000000007,170103,26.805768728019974
20100308_00000000000000000004,170201,24.199280605542437
20100308_00000000000000000005,170203,27.000308283877363
20100308_00000000000000000006,170204,26.448292062215394
20100308_00000000000000000009,170202,26.293296943919433
20100308_00000000000000000000,170302,26.46195363438735
20100308_00000000000000000008,170303,26.55479382048026
20100308_0000000000000000000a,170301,26.40249688186297
20100308_00000000000000000001,170101,27.126063125067606
20100308_00000000000000000002,170104,27.807491332600968
20100308_00000000000000000003,170102,27.883170231504064
20100308_00000000000000000007,170103,27.039662289165875
20100309_00000000000000000004,170201,24.28829667104239
20100309_00000000000000000005,170203,26.959678519062745
20100309_00000000000000000006,170204,26.34188325849866
20100309_00000000000000000009,170202,26.80543870093415
20100309_00000000000000000000,170302,26.77683798755723
20100309_00000000000000000008,170303,26.94559625723459
20100309_0000000000000000000a,170301,26.619786820262252
20100309_00000000000000000001,170101,27.39201236606827
20100309_00000000000000000002,170104,27.88660697146636
20100309_00000000000000000003,170102,27.673613861595847
20100309_00000000000000000007,170103,27.41305559213205
20100310_00000000000000000004,170201,23.750090451297993
20100310_00000000000000000005,170203,26.24386691175646
20100310_00000000000000000006,170204,25.703257057872804
20100310_00000000000000000009,170202,25.906485412717483
20100310_00000000000000000000,170302,26.736453332533937
20100310_00000000000000000008,170303,26.939355952670937
20100310_0000000000000000000a,170301,26.51778989518022
20100310_00000000000000000001,170101,26.95137198290439
20100310_00000000000000000002,170104,27.341999414363045
20100310_00000000000000000003,170102,27.221202550717173
20100310_00000000000000000007,170103,27.379469104019414
20100311_00000000000000000004,170201,23.724133731372604
20100311_00000000000000000005,170203,25.942047864436642
20100311_00000000000000000006,170204,25.169371922732136
20100311_00000000000000000009,170202,25.76721959861031
20100311_00000000000000000000,170302,25.93593984318733
20100311_00000000000000000008,170303,25.947604799011703
20100311_0000000000000000000a,170301,26.062197553233485
20100311_00000000000000000001,170101,26.2368267013844
20100311_00000000000000000002,170104,26.641804749658764
20100311_00000000000000000003,170102,26.290132409953333
20100311_00000000000000000007,170103,26.24825401676416
20100312_00000000000000000004,170201,23.581854647790408
20100312_00000000000000000005,170203,25.894286535768266
20100312_00000000000000000006,170204,24.76885554680975
20100312_00000000000000000009,170202,25.8971203601232
20100312_00000000000000000000,170302,25.987285443460003
20100312_00000000000000000008,170303,26.065563786992346
20100312_0000000000000000000a,170301,26.199203195551622
20100312_00000000000000000001,170101,26.436373023961604
20100312_00000000000000000002,170104,26.776325218330488
20100312_00000000000000000003,170102,26.357899971113405
20100312_00000000000000000007,170103,26.38101164648881
20100313_00000000000000000004,170201,22.696053514357114
20100313_00000000000000000005,170203,24.70870328516977
20100313_00000000000000000006,170204,23.969070939731242
20100313_00000000000000000009,170202,24.86122881353141
20100313_00000000000000000000,170302,25.339832443032822
20100313_00000000000000000008,170303,25.496468179700297
20100313_0000000000000000000a,170301,25.467766995633838
20100313_00000000000000000001,170101,25.30358015893021
20100313_00000000000000000002,170104,25.48380780658728
20100313_00000000000000000003,170102,25.260893494799685
20100313_00000000000000000007,170103,25.544108900900696
20100314_00000000000000000004,170201,23.07249571128266
20100314_00000000000000000005,170203,25.31243482170643
20100314_00000000000000000006,170204,24.10398695032037
20100314_00000000000000000009,170202,25.885838662267364
20100314_00000000000000000000,170302,26.552425957834963
20100314_00000000000000000008,170303,26.674334379875642
20100314_0000000000000000000a,170301,26.539617665774706
20100314_00000000000000000001,170101,26.75488895239873
20100314_00000000000000000002,170104,26.850063309402046
20100314_00000000000000000003,170102,25.97055360932848
20100314_00000000000000000007,170103,26.947922569129148
20100315_00000000000000000004,170201,22.80491927020051
20100315_00000000000000000005,170203,24.936889103943603
20100315_00000000000000000006,170204,23.631380385305064
20100315_00000000000000000009,170202,25.529226970090175
20100315_00000000000000000000,170302,26.45071498519987
20100315_00000000000000000008,170303,26.39149580962741
